debate_date,change_democrats,change_republicans,pre_democrats,pre_republicans,sample1,Immigration,ForeignPolicy,AbortionRights,incumbent_democrat,dk,yr,aggr_d,aggr_r,infl_d,infl_r,disc_d,disc_r,aggr_tot,infl_tot,disc_tot,yr_2008,yr_2012,yr_2016,yr_2020,yr_2024
2008-10-07,3.0,0.0,48.0,41.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,4.0,51.0,41.0,3000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-2.0,-2.0,50.0,45.0,1200.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,3.0,0.0,48.0,43.0,800.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,0.0,51.0,43.0,766.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,0.0,51.0,43.0,766.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,3.0,53.0,43.0,761.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,-4.0,50.0,46.0,1000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-2.0,0.0,51.0,42.0,1191.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,3.0,3.0,49.0,42.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-4.0,-6.0,52.0,45.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,3.0,48.0,39.0,829.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,1.0,48.0,42.0,1208.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-4.0,-1.0,49.0,43.0,884.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,8.0,1.0,45.0,42.0,2289.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,-2.0,53.0,43.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,4.0,50.0,41.0,2140.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,-6.0,51.0,45.0,699.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,1.0,53.0,39.0,800.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,5.0,53.0,40.0,3000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,-1.0,50.0,45.0,2277.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,-1.0,50.0,45.0,2277.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-4.0,-2.0,51.0,44.0,1072.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-4.0,-2.0,51.0,44.0,1072.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,4.0,47.0,42.0,2590.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,4.0,47.0,42.0,2590.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,-1.0,49.0,46.0,3000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,-1.0,49.0,46.0,3000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,0.0,51.0,45.0,1211.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-3.0,0.0,51.0,45.0,1211.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,-4.0,48.0,45.0,785.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,-4.0,48.0,45.0,785.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,5.0,-2.0,48.0,41.0,2382.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,-2.0,48.0,41.0,2382.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-4.0,6.0,53.0,39.0,1000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-4.0,6.0,53.0,39.0,1000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,0.0,49.0,45.0,1030.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,0.0,49.0,45.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,1.0,50.0,45.0,1000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,1.0,50.0,45.0,1000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,0.0,50.0,46.0,764.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,0.0,50.0,46.0,764.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,-4.0,51.0,46.0,773.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,-4.0,51.0,46.0,773.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,0.0,50.0,42.0,1030.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,0.0,50.0,42.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-8.0,1.0,52.0,42.0,800.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-8.0,1.0,52.0,42.0,800.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,-3.0,44.0,43.0,936.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,5.0,-3.0,44.0,43.0,936.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,-3.0,44.0,43.0,936.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,5.0,-3.0,44.0,43.0,936.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,3.0,0.0,49.0,40.0,1206.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,3.0,0.0,49.0,40.0,1206.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-4.0,3.0,52.0,40.0,769.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-4.0,3.0,52.0,40.0,769.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,4.0,-4.0,48.0,43.0,771.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,4.0,-4.0,48.0,43.0,771.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-7.0,5.0,52.0,39.0,1060.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-7.0,5.0,52.0,39.0,1060.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,-8.0,45.0,44.0,1030.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,-8.0,45.0,44.0,1030.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,5.0,9.0,44.0,36.0,1000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,9.0,44.0,36.0,1000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,0.0,49.0,45.0,2349.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,0.0,49.0,45.0,2349.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,1.0,51.0,45.0,2399.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,1.0,51.0,45.0,2399.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,4.0,-3.0,50.0,46.0,1335.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,4.0,-3.0,50.0,46.0,1335.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-2.0,2.0,54.0,43.0,3000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-2.0,2.0,54.0,43.0,3000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,-4.0,52.0,45.0,882.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,-4.0,52.0,45.0,882.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,-4.0,52.0,45.0,882.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,-4.0,52.0,45.0,882.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-6.0,3.0,53.0,41.0,824.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-6.0,3.0,53.0,41.0,824.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,6.0,-6.0,47.0,44.0,1198.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,6.0,-6.0,47.0,44.0,1198.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,7.0,53.0,38.0,2446.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-3.0,7.0,53.0,38.0,2446.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,1.0,50.0,45.0,1000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,1.0,50.0,45.0,1000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,-4.0,49.0,46.0,879.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,1.0,-4.0,49.0,46.0,879.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,3.0,50.0,42.0,1314.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,3.0,50.0,42.0,1314.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,1.0,52.0,45.0,3000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,-1.0,1.0,52.0,45.0,3000.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,-3.0,51.0,46.0,2343.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,2.0,-3.0,51.0,46.0,2343.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,-3.0,2.0,53.0,43.0,1203.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,-3.0,2.0,53.0,43.0,1203.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,0.0,50.0,45.0,831.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,0.0,50.0,45.0,831.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-07,0.0,0.0,50.0,45.0,831.0,1,1,1,0.0,2008-10-07,2008,90,114,30,38,8,18,204,68,26,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,0.0,50.0,45.0,831.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,-2.0,50.0,45.0,543.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-7.0,0.0,50.0,43.0,1030.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,4.0,1.0,43.0,43.0,924.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,-3.0,47.0,44.0,1005.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,5.0,52.0,41.0,2587.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,-3.0,52.0,46.0,2503.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,3.0,51.0,43.0,714.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,-3.0,53.0,46.0,2475.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,1.0,1.0,52.0,43.0,2470.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-2.0,-1.0,53.0,44.0,1011.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,1.0,51.0,43.0,800.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,5.0,0.0,50.0,44.0,2472.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-2.0,2.0,55.0,44.0,760.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-2.0,-4.0,53.0,46.0,714.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.0,1.0,51.0,42.0,971.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,2.0,50.0,43.0,887.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,2.0,1.0,50.0,45.0,3000.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,1.0,52.0,46.0,800.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,0.0,-4.0,52.0,47.0,804.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-2.0,5.0,52.0,43.0,800.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,4.0,-5.0,50.0,48.0,1201.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-1.899999976158142,1.5,54.0,43.0,1030.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2008-10-15,-0.0999984741210937,-0.5,52.099998474121094,44.5,981.0,1,0,0,0.0,2008-10-15,2008,84,184,22,30,14,40,268,52,54,1.0,0.0,0.0,0.0,0.0
2012-10-03,3.0,-3.0,46.0,48.0,3050.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,2.0,49.0,45.0,1500.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-7.0,-1.0,49.0,47.0,2118.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,7.0,2.0,42.0,46.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,0.0,49.0,48.0,1901.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,1.0,48.0,48.0,1500.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,1.0,48.0,48.0,1500.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-2.0,0.0,47.0,49.0,1112.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,-4.0,45.0,49.0,800.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,1.0,45.0,45.0,1109.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-2.0,-5.0,45.0,46.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,4.0,7.0,43.0,41.0,2700.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,1.0,-4.0,47.0,48.0,838.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-2.0,0.0,48.0,44.0,1030.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,1.0,46.0,44.0,700.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,1.0,2.0,45.0,45.0,1360.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,2.0,-1.0,46.0,47.0,3050.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,1.0,2.0,48.0,46.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-11,1.0,2.0,48.0,46.0,1000.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-03,1.0,2.0,48.0,46.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,-2.0,49.0,48.0,923.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-11,0.0,-2.0,49.0,48.0,923.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,-2.0,49.0,48.0,923.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-16,-1.0,-1.0,49.0,46.0,1023.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,-1.0,49.0,46.0,1023.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-16,-1.0,-1.0,49.0,46.0,1023.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-03,-1.0,-1.0,49.0,46.0,1023.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-11,-1.0,-1.0,49.0,46.0,1023.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-16,0.0,0.0,48.0,45.0,1000.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-03,0.0,0.0,48.0,45.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-11,0.0,0.0,48.0,45.0,1000.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-03,-5.0,-3.0,48.0,45.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-11,-5.0,-3.0,48.0,45.0,1000.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-16,-5.0,-3.0,48.0,45.0,1000.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-03,2.0,3.0,43.0,42.0,1000.0,1,1,0,1.0,2012-10-03,2012,116,200,32,42,4,16,316,74,20,0.0,1.0,0.0,0.0,0.0
2012-10-16,2.0,3.0,43.0,42.0,1000.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-11,2.0,3.0,43.0,42.0,1000.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
2012-10-16,2.0,4.0,45.0,45.0,1000.0,1,1,0,1.0,2012-10-16,2012,134,188,36,58,20,52,322,94,72,0.0,1.0,0.0,0.0,0.0
2012-10-11,2.0,4.0,45.0,45.0,1000.0,0,0,0,1.0,2012-10-11,2012,164,126,36,86,18,30,290,122,48,0.0,1.0,0.0,0.0,0.0
