date,speaker,party,aggr,infl,disc
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,1,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,1,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,1,0
2020-10-22,BIDEN,Dem,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,1
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,1
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,1
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,1,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,BIDEN,Dem,0,1,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,1,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,1
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,1,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,TRUMP,Rep,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-10-22,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,BIDEN,Dem,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
2020-09-29,TRUMP,Rep,0,0,0
